chr1,149072407,149072448	
chr1,149072407,149072448	
chr1,149657997,149658045	
chr1,149657997,149658045	
chr3,50971585,50971634	
chr3,50971585,50971634	
chr3,87115740,87115781	
chr3,87115740,87115781	
chr3,177947041,177947082	
chr3,177947041,177947082	
chr5,52090949,52090990	
chr5,52090949,52090990	
chr5,166529911,166529952	
chr5,166529911,166529952	
chr5,178236789,178236830	
chr5,178236789,178236830	
chr7,99344293,99344352	
chr7,99344293,99344352	
chr7,135335876,135335917	
chr7,135335876,135335917	
chr9,124115550,124115596	
chr9,124115550,124115596	
chr9,129997307,129997348	
chr9,129997307,129997348	
chr10,63593309,63593349	
chr10,63593309,63593349	
chr11,70045400,70045451	
chr11,70045400,70045451	
chr13,36823554,36823597	
chr13,36823554,36823597	
chr14,35788872,35788913	
chr14,35788872,35788913	
chr15,76352727,76352767	
chr15,76352727,76352767	
chr18,15186370,15186411	
chr18,15186370,15186411	
chr21,45840507,45840550	
chr21,45840507,45840550	
chrX,49814195,49814236	
chrX,49814195,49814236	
chrX,88395890,88395931	
chrX,88395890,88395931	
chr1,1502107,1502147	
chr1,2485348,2485388	
chr1,3662616,3662656	
chr1,4582436,4582476	
chr1,5173754,5173794	
chr1,7455974,7456014	
chr1,7653480,7653520	
chr1,9566790,9566830	
chr1,13128540,13128580	
chr1,13802023,13802063	
chr1,15148510,15148550	
chr1,19239519,19239559	
chr1,20703752,20703792	
chr1,23956206,23956246	
chr1,28983374,28983414	
chr1,30762964,30763004	
chr1,33176337,33176377	
chr1,38582229,38582269	
chr1,38804339,38804379	
chr1,39828803,39828843	
chr1,41389719,41389759	
chr1,42487613,42487653	
chr1,43552493,43552533	
chr1,47190966,47191006	
chr1,48984874,48984914	
chr1,49704382,49704422	
chr1,51990681,51990721	
chr1,53681282,53681322	
chr1,56786859,56786899	
chr1,58778975,58779015	
chr1,61790114,61790154	
chr1,61925566,61925606	
chr1,62969383,62969423	
chr1,65660637,65660677	
chr1,67231912,67231952	
chr1,71029790,71029830	
chr1,72234284,72234324	
chr1,74073538,74073578	
chr1,75362974,75363014	
chr1,76393006,76393046	
chr1,76409251,76409291	
chr1,76580520,76580560	
chr1,79974380,79974420	
chr1,80625665,80625705	
chr1,81870891,81870931	
chr1,82849445,82849485	
chr1,83614819,83614859	
chr1,84193196,84193236	
chr1,85381622,85381662	
chr1,88558475,88558515	
chr1,88732497,88732537	
chr1,90094302,90094342	
chr1,91766350,91766390	
chr1,96072397,96072437	
chr1,96754821,96754861	
chr1,99865244,99865284	
chr1,101807346,101807386	
chr1,101964734,101964774	
chr1,102278273,102278313	
chr1,108302993,108303033	
chr1,109852137,109852177	
chr1,111532288,111532328	
chr1,111917971,111918011	
chr1,119451281,119451321	
chr1,121138932,121138972	
chr1,142587326,142587366	
chr1,142937199,142937239	
chr1,143347915,143347955	
chr1,146490891,146490931	
chr1,147366483,147366523	
chr1,148589725,148589765	
chr1,148613734,148613774	
chr1,152323364,152323404	
chr1,152739730,152739770	
chr1,152756793,152756833	
chr1,152893395,152893435	
chr1,154390861,154390901	
chr1,156560066,156560106	
chr1,158299089,158299129	
chr1,158309303,158309343	
chr1,158745207,158745247	
chr1,159693666,159693706	
chr1,160983643,160983683	
chr1,163681598,163681638	
chr1,165846703,165846743	
chr1,168116708,168116748	
chr1,171607550,171607590	
chr1,172965883,172965923	
chr1,173127443,173127483	
chr1,174890373,174890413	
chr1,176935546,176935586	
chr1,177565489,177565529	
chr1,180347059,180347099	
chr1,182280734,182280774	
chr1,184526247,184526287	
chr1,184566618,184566658	
chr1,185573553,185573593	
chr1,185693391,185693431	
chr1,189092197,189092237	
chr1,189583321,189583361	
chr1,190269422,190269462	
chr1,190612340,190612380	
chr1,193697431,193697471	
chr1,193744347,193744387	
chr1,195035404,195035444	
chr1,195790196,195790236	
chr1,197466570,197466610	
chr1,198129276,198129316	
chr1,198714625,198714665	
chr1,201381740,201381780	
chr1,205210652,205210692	
chr1,208645413,208645453	
chr1,209200136,209200176	
chr1,210097426,210097466	
chr1,215858796,215858836	
chr1,219932420,219932460	
chr1,220878205,220878245	
chr1,221560058,221560098	
chr1,221755371,221755411	
chr1,221872495,221872535	
chr1,227111127,227111167	
chr1,227411560,227411600	
chr1,230392285,230392325	
chr1,237988681,237988721	
chr1,239506135,239506175	
chr1,240194972,240195012	
chr1,240310052,240310092	
chr1,241572020,241572060	
chr1,243992077,243992117	
chr1,244642097,244642137	
chr1,245308660,245308700	
chr1,248065102,248065142	
chr1,248216789,248216829	
chr1,248658744,248658784	
chr2,203162,203202	
chr2,229889,229929	
chr2,2855412,2855452	
chr2,5227665,5227705	
chr2,5434562,5434602	
chr2,6338903,6338943	
chr2,6715841,6715881	
chr2,7053338,7053378	
chr2,8245417,8245457	
chr2,8349886,8349926	
chr2,9389579,9389619	
chr2,11509633,11509673	
chr2,15210658,15210698	
chr2,22350619,22350659	
chr2,22938546,22938586	
chr2,26134317,26134357	
chr2,26780765,26780805	
chr2,29287617,29287657	
chr2,30666391,30666431	
chr2,31816388,31816428	
chr2,32948783,32948823	
chr2,33558726,33558766	
chr2,34951091,34951131	
chr2,37615089,37615129	
chr2,40297773,40297813	
chr2,40675680,40675720	
chr2,41591479,41591519	
chr2,43578457,43578497	
chr2,52566944,52566984	
chr2,61452389,61452429	
chr2,62705502,62705542	
chr2,65987896,65987936	
chr2,66134817,66134857	
chr2,67677373,67677413	
chr2,67837233,67837273	
chr2,68316353,68316393	
chr2,74388369,74388409	
chr2,76966232,76966272	
chr2,77712136,77712176	
chr2,77842969,77843009	
chr2,78282020,78282060	
chr2,79708837,79708877	
chr2,80880543,80880583	
chr2,80920046,80920086	
chr2,80964001,80964041	
chr2,81021035,81021075	
chr2,81658721,81658761	
chr2,82519753,82519793	
chr2,83154397,83154437	
chr2,83411180,83411220	
chr2,84502840,84502880	
chr2,84774620,84774660	
chr2,84881217,84881257	
chr2,89245335,89245375	
chr2,91842745,91842785	
chr2,95475501,95475541	
chr2,95664879,95664919	
chr2,95835894,95835934	
chr2,96625591,96625631	
chr2,100252339,100252379	
chr2,100816673,100816713	
chr2,103159386,103159426	
chr2,103482474,103482514	
chr2,104279183,104279223	
chr2,104292563,104292603	
chr2,106186958,106186998	
chr2,107056244,107056284	
chr2,107295120,107295160	
chr2,108283988,108284028	
chr2,108299532,108299572	
chr2,108590760,108590800	
chr2,109918312,109918352	
chr2,112881487,112881527	
chr2,113989650,113989690	
chr2,115436617,115436657	
chr2,115815649,115815689	
chr2,116130115,116130155	
chr2,116868039,116868079	
chr2,116911880,116911920	
chr2,116989695,116989735	
chr2,117852718,117852758	
chr2,118374297,118374337	
chr2,121187533,121187573	
chr2,121418292,121418332	
chr2,121624780,121624820	
chr2,122500059,122500099	
chr2,122980416,122980456	
chr2,123729932,123729972	
chr2,126125386,126125426	
chr2,129229267,129229307	
chr2,131572732,131572772	
chr2,131763778,131763818	
chr2,134330097,134330137	
chr2,136227686,136227726	
chr2,138250497,138250537	
chr2,145146620,145146660	
chr2,145527540,145527580	
chr2,146081512,146081552	
chr2,147814739,147814779	
chr2,150390226,150390266	
chr2,150858816,150858856	
chr2,150945591,150945631	
chr2,151173681,151173721	
chr2,152370658,152370698	
chr2,153900603,153900643	
chr2,154746074,154746114	
chr2,155358003,155358043	
chr2,155680811,155680851	
chr2,156680957,156680997	
chr2,159102077,159102117	
chr2,161651447,161651487	
chr2,161658871,161658911	
chr2,161791258,161791298	
chr2,168985338,168985378	
chr2,172288715,172288755	
chr2,173614168,173614208	
chr2,174446521,174446561	
chr2,175780696,175780736	
chr2,178343259,178343299	
chr2,183269834,183269874	
chr2,184180805,184180845	
chr2,185115150,185115190	
chr2,185537134,185537174	
chr2,186457227,186457267	
chr2,188374606,188374646	
chr2,189128569,189128609	
chr2,192676839,192676879	
chr2,193287808,193287848	
chr2,194013082,194013122	
chr2,197124145,197124185	
chr2,199781532,199781572	
chr2,200125870,200125910	
chr2,202590658,202590698	
chr2,204638258,204638298	
chr2,205426870,205426910	
chr2,207116750,207116790	
chr2,207654907,207654947	
chr2,209653202,209653242	
chr2,211309236,211309276	
chr2,215104214,215104254	
chr2,215399562,215399602	
chr2,216597143,216597183	
chr2,216790416,216790456	
chr2,216957854,216957894	
chr2,217203238,217203278	
chr2,217740264,217740304	
