chr1,29023495,29023539	
chr1,29023495,29023539	
chr1,37329545,37329586	
chr1,37329545,37329586	
chr1,56274200,56274241	
chr1,56274200,56274241	
chr1,71770390,71770431	
chr1,71770390,71770431	
chr1,114532152,114532193	
chr1,114532152,114532193	
chr1,153617378,153617445	
chr1,153617378,153617445	
chr1,160228367,160228414	
chr1,160228367,160228414	
chr1,165386661,165386702	
chr1,165386661,165386702	
chr1,203973080,203973124	
chr1,203973080,203973124	
chr1,204804409,204804450	
chr1,204804409,204804450	
chr1,224632930,224632993	
chr1,224632930,224632993	
chr1,225094407,225094448	
chr1,225094407,225094448	
chr1,227192188,227192229	
chr1,227192188,227192229	
chr1,230740163,230740219	
chr1,230740163,230740219	
chr1,233135030,233135071	
chr1,233135030,233135071	
chr1,238693572,238693613	
chr1,238693572,238693613	
chr1,245988606,245988647	
chr1,245988606,245988647	
chr2,10169850,10169891	
chr2,10169850,10169891	
chr2,22604729,22604770	
chr2,22604729,22604770	
chr2,22796684,22796735	
chr2,22796684,22796735	
chr2,23976411,23976459	
chr2,23976411,23976459	
chr2,23988735,23988802	
chr2,23988735,23988802	
chr2,23992762,23992822	
chr2,23992762,23992822	
chr2,23992771,23992822	
chr2,23992762,23992822	
chr2,23992771,23992822	
chr2,27985894,27985958	
chr2,27985894,27985958	
chr2,28733343,28733388	
chr2,28733343,28733388	
chr2,34202500,34202541	
chr2,34202500,34202541	
chr2,40456200,40456241	
chr2,40456200,40456241	
chr2,49781999,49782039	
chr2,49781999,49782039	
chr2,55030903,55030952	
chr2,55030903,55030952	
chr2,56546947,56547009	
chr2,56546947,56547009	
chr2,57413457,57413497	
chr2,57413457,57413497	
chr2,59465038,59465082	
chr2,59465038,59465082	
chr2,79819018,79819060	
chr2,79819018,79819060	
chr2,81171355,81171407	
chr2,81171355,81171407	
chr2,81181289,81181358	
chr2,81181289,81181358	
chr2,89873547,89873588	
chr2,89873547,89873588	
chr2,95746044,95746086	
chr2,95746044,95746086	
chr2,95746045,95746086	
chr2,95746044,95746086	
chr2,95746045,95746086	
chr2,121480527,121480568	
chr2,121480527,121480568	
chr2,138879097,138879138	
chr2,138879097,138879138	
chr2,159928323,159928366	
chr2,159928323,159928366	
chr2,173422758,173422822	
chr2,173422758,173422822	
chr2,179709128,179709173	
chr2,179709128,179709173	
chr2,193663633,193663678	
chr2,193663633,193663678	
chr2,195261399,195261440	
chr2,195261399,195261440	
chr2,195351522,195351581	
chr2,195351522,195351581	
chr2,198778791,198778851	
chr2,198778791,198778851	
chr2,214208282,214208323	
chr2,214208282,214208323	
chr2,215215172,215215222	
chr2,215215172,215215222	
chr2,215346889,215346931	
chr2,215346889,215346931	
chr2,215572997,215573038	
chr2,215572997,215573038	
chr2,240016255,240016323	
chr2,240016255,240016323	
chr2,240263076,240263141	
chr2,240263076,240263141	
chr3,576546,576587	
chr3,576546,576587	
chr3,12150594,12150635	
chr3,12150594,12150635	
chr3,17994905,17994947	
chr3,17994905,17994947	
chr3,18856163,18856204	
chr3,18856163,18856204	
chr3,19455237,19455291	
chr3,19455237,19455291	
chr3,23475478,23475520	
chr3,23475478,23475520	
chr3,23613218,23613271	
chr3,23613218,23613271	
chr3,45321748,45321790	
chr3,45321748,45321790	
chr3,45397494,45397535	
chr3,45397494,45397535	
chr3,54893096,54893137	
chr3,54893096,54893137	
chr3,68628857,68628899	
chr3,68628857,68628899	
chr3,74883193,74883234	
chr3,74883193,74883234	
chr3,83777806,83777847	
chr3,83777806,83777847	
chr3,85079209,85079250	
chr3,85079209,85079250	
chr3,89121033,89121094	
chr3,89121033,89121094	
chr3,89121036,89121094	
chr3,89121033,89121094	
chr3,89121036,89121094	
chr3,104118630,104118683	
chr3,104118630,104118683	
chr3,111277711,111277752	
chr3,111277711,111277752	
chr3,113875008,113875049	
chr3,113875008,113875049	
chr3,114290923,114290965	
chr3,114290923,114290965	
chr3,118790538,118790579	
chr3,118790538,118790579	
chr3,144010943,144011016	
chr3,144010943,144011016	
chr3,146893166,146893218	
chr3,146893166,146893218	
chr3,147223191,147223232	
chr3,147223191,147223232	
chr3,153373162,153373202	
chr3,153373162,153373202	
chr3,169803673,169803717	
chr3,169803673,169803717	
chr3,182835005,182835047	
chr3,182835005,182835047	
chr3,190905575,190905636	
chr3,190905575,190905636	
chr3,190989383,190989435	
chr3,190989383,190989435	
chr3,191238599,191238640	
chr3,191238599,191238640	
chr3,197083678,197083719	
chr3,197083678,197083719	
chr4,7314031,7314075	
chr4,7314031,7314075	
chr4,7314034,7314075	
chr4,7314031,7314075	
chr4,7314034,7314075	
chr4,10796818,10796881	
chr4,10796818,10796881	
chr4,20465854,20465895	
chr4,20465854,20465895	
chr4,20937688,20937739	
chr4,20937688,20937739	
chr4,32698805,32698853	
chr4,32698805,32698853	
chr4,49532894,49532935	
chr4,49532894,49532935	
chr4,56106372,56106436	
chr4,56106372,56106436	
chr4,58618909,58618950	
chr4,58618909,58618950	
chr4,65441802,65441852	
chr4,65441802,65441852	
chr4,86314273,86314314	
chr4,86314273,86314314	
chr4,87211798,87211838	
chr4,87211798,87211838	
chr4,94055901,94055944	
chr4,94055901,94055944	
chr4,133551999,133552040	
chr4,133551999,133552040	
chr4,137128141,137128183	
chr4,137128141,137128183	
chr4,138884788,138884829	
chr4,138884788,138884829	
chr4,145218771,145218811	
chr4,145218771,145218811	
chr4,152770678,152770719	
chr4,152770678,152770719	
chr4,153580116,153580165	
chr4,153580116,153580165	
chr4,155422029,155422070	
chr4,155422029,155422070	
chr4,162607037,162607077	
chr4,162607037,162607077	
chr4,167696162,167696202	
chr4,167696162,167696202	
chr4,171442030,171442080	
chr4,171442030,171442080	
chr4,176161326,176161366	
chr4,176161326,176161366	
chr5,940302,940342	
chr5,940302,940342	
chr5,3452379,3452420	
chr5,3452379,3452420	
chr5,13748246,13748310	
chr5,13748246,13748310	
chr5,21189243,21189289	
chr5,21189243,21189289	
chr5,29260229,29260270	
chr5,29260229,29260270	
chr5,73053731,73053772	
chr5,73053731,73053772	
chr5,83848158,83848198	
chr5,83848158,83848198	
chr5,101392849,101392901	
chr5,101392849,101392901	
chr5,104448007,104448054	
chr5,104448007,104448054	
chr5,109921168,109921217	
chr5,109921168,109921217	
chr5,117048617,117048657	
chr5,117048617,117048657	
chr5,150624253,150624309	
chr5,150624253,150624309	
chr5,161373316,161373365	
chr5,161373316,161373365	
chr5,170763770,170763820	
chr5,170763770,170763820	
chr5,178009646,178009698	
chr5,178009646,178009698	
chr6,49258492,49258539	
chr6,49258492,49258539	
chr6,69366020,69366093	
chr6,69366020,69366093	
chr6,75463062,75463113	
chr6,75463062,75463113	
chr6,76806678,76806724	
chr6,76806678,76806724	
chr6,76806678,76806724	
chr6,76806678,76806724	
chr6,76806678,76806724	
chr6,81506236,81506280	
chr6,81506236,81506280	
chr6,91018223,91018264	
chr6,91018223,91018264	
chr6,94129156,94129200	
chr6,94129156,94129200	
chr6,95608288,95608328	
chr6,95608288,95608328	
chr6,109438704,109438745	
chr6,109438704,109438745	
chr6,115454715,115454774	
chr6,115454715,115454774	
chr6,120969412,120969453	
chr6,120969412,120969453	
chr6,123535164,123535205	
chr6,123535164,123535205	
chr6,123963513,123963554	
chr6,123963513,123963554	
chr6,127420184,127420225	
chr6,127420184,127420225	
chr6,131813518,131813560	
chr6,131813518,131813560	
chr6,139491730,139491799	
chr6,139491730,139491799	
chr6,139503500,139503551	
chr6,139503500,139503551	
chr6,148557338,148557378	
chr6,148557338,148557378	
chr6,161968418,161968464	
chr6,161968418,161968464	
chr6,163510009,163510050	
chr6,163510009,163510050	
chr6,165790870,165790910	
chr6,165790870,165790910	
chr6,168347421,168347472	
chr6,168347421,168347472	
chr6,170278117,170278159	
chr6,170278117,170278159	
chr7,12334834,12334875	
chr7,12334834,12334875	
chr7,16903815,16903891	
chr7,16903815,16903891	
chr7,26312420,26312464	
chr7,26312420,26312464	
chr7,44564954,44564995	
chr7,44564954,44564995	
chr7,46635892,46635942	
chr7,46635892,46635942	
chr7,50916298,50916339	
chr7,50916298,50916339	
chr7,51382295,51382336	
chr7,51382295,51382336	
chr7,55358091,55358131	
chr7,55358091,55358131	
chr7,81438362,81438424	
chr7,81438362,81438424	
chr7,84716028,84716077	
chr7,84716028,84716077	
chr7,89855383,89855443	
chr7,89855383,89855443	
chr7,91383597,91383638	
chr7,91383597,91383638	
chr7,97029581,97029622	
chr7,97029581,97029622	
chr7,102564016,102564085	
chr7,102564016,102564085	
chr7,102988640,102988719	
chr7,102988640,102988719	
chr7,106749431,106749479	
chr7,106749431,106749479	
chr7,109032180,109032236	
chr7,109032180,109032236	
chr7,113157831,113157872	
chr7,113157831,113157872	
chr7,119571788,119571829	
chr7,119571788,119571829	
chr7,121044342,121044383	
chr7,121044342,121044383	
chr7,122444733,122444811	
chr7,122444733,122444811	
chr7,125394766,125394807	
chr7,125394766,125394807	
chr8,2594041,2594082	
