chr1,15011453,15011494	
chr1,15011453,15011494	
chr1,64670165,64670209	
chr1,64670165,64670209	
chr1,91445330,91445376	
chr1,91445330,91445376	
chr1,147266320,147266361	
chr1,147266320,147266361	
chr1,236738156,236738197	
chr1,236738156,236738197	
chr2,102389838,102389879	
chr2,102389838,102389879	
chr2,140683850,140683917	
chr2,140683850,140683917	
chr2,239439181,239439222	
chr2,239439181,239439222	
chr3,1363253,1363298	
chr3,1363253,1363298	
chr3,53666382,53666423	
chr3,53666382,53666423	
chr3,191915589,191915630	
chr3,191915589,191915630	
chr4,46145573,46145614	
chr4,46145573,46145614	
chr4,54018197,54018239	
chr4,54018197,54018239	
chr4,177021726,177021767	
chr4,177021726,177021767	
chr5,20448627,20448702	
chr5,20448627,20448702	
chr5,22921831,22921910	
chr5,22921831,22921910	
chr5,22921869,22921910	
chr5,22921831,22921910	
chr5,22921869,22921910	
chr5,40976727,40976768	
chr5,40976727,40976768	
chr5,51170130,51170174	
chr5,51170130,51170174	
chr5,51170133,51170174	
chr5,51170130,51170174	
chr5,51170133,51170174	
chr5,65945212,65945253	
chr5,65945212,65945253	
chr5,77564098,77564154	
chr5,77564098,77564154	
chr5,102584037,102584079	
chr5,102584037,102584079	
chr5,119682392,119682438	
chr5,119682392,119682438	
chr5,120724089,120724130	
chr5,120724089,120724130	
chr5,136021896,136021937	
chr5,136021896,136021937	
chr5,142019056,142019103	
chr5,142019056,142019103	
chr5,166112036,166112077	
chr5,166112036,166112077	
chr6,29464304,29464345	
chr6,29464304,29464345	
chr6,69341461,69341508	
chr6,69341461,69341508	
chr6,166365708,166365749	
chr6,166365708,166365749	
chr7,120644564,120644605	
chr7,120644564,120644605	
chr7,137961274,137961315	
chr7,137961274,137961315	
chr7,154265771,154265812	
chr7,154265771,154265812	
chr8,11492964,11493005	
chr8,11492964,11493005	
chr8,91607020,91607061	
chr8,91607020,91607061	
chr8,104531286,104531327	
chr8,104531286,104531327	
chr8,106541367,106541408	
chr8,106541367,106541408	
chr8,111686101,111686142	
chr8,111686101,111686142	
chr8,112715411,112715453	
chr8,112715411,112715453	
chr8,124099119,124099165	
chr8,124099119,124099165	
chr8,133294628,133294669	
chr8,133294628,133294669	
chr8,138622344,138622386	
chr8,138622344,138622386	
chr9,34881242,34881284	
chr9,34881242,34881284	
chr9,71212187,71212253	
chr9,71212187,71212253	
chr10,11053089,11053130	
chr10,11053089,11053130	
chr10,21844374,21844415	
chr10,21844374,21844415	
chr10,25917559,25917605	
chr10,25917559,25917605	
chr10,55002883,55002924	
chr10,55002883,55002924	
chr10,59507993,59508042	
chr10,59507993,59508042	
chr10,66163038,66163079	
chr10,66163038,66163079	
chr10,91963180,91963221	
chr10,91963180,91963221	
chr10,105883036,105883077	
chr10,105883036,105883077	
chr10,123365358,123365418	
chr10,123365358,123365418	
chr11,24214884,24214925	
chr11,24214884,24214925	
chr11,41151328,41151369	
chr11,41151328,41151369	
chr11,71384897,71384964	
chr11,71384897,71384964	
chr11,97672346,97672387	
chr11,97672346,97672387	
chr11,118253026,118253067	
chr11,118253026,118253067	
chr12,87848525,87848566	
chr12,87848525,87848566	
chr12,116135668,116135709	
chr12,116135668,116135709	
chr13,24160562,24160614	
chr13,24160562,24160614	
chr13,43097832,43097873	
chr13,43097832,43097873	
chr13,49198162,49198203	
chr13,49198162,49198203	
chr13,74908988,74909029	
chr13,74908988,74909029	
chr13,75795649,75795691	
chr13,75795649,75795691	
chr13,77499638,77499679	
chr13,77499638,77499679	
chr14,70431308,70431375	
chr14,70431308,70431375	
chr14,98012863,98012904	
chr14,98012863,98012904	
chr15,72747590,72747631	
chr15,72747590,72747631	
chr15,79103964,79104005	
chr15,79103964,79104005	
chr16,33849542,33849583	
chr16,33849542,33849583	
chr17,27307409,27307481	
chr17,27307409,27307481	
chr17,27308201,27308298	
chr17,27308201,27308298	
chr17,27308219,27308298	
chr17,27308201,27308298	
chr17,27308219,27308298	
chr17,27308332,27308416	
chr17,27308332,27308416	
chr17,27308346,27308416	
chr17,27308332,27308416	
chr17,27308346,27308416	
chr17,50362389,50362430	
chr17,50362389,50362430	
chr17,62717408,62717449	
chr17,62717408,62717449	
chr18,42192483,42192524	
chr18,42192483,42192524	
chr18,53396183,53396224	
chr18,53396183,53396224	
chr18,55745942,55745983	
chr18,55745942,55745983	
chr18,59950176,59950217	
chr18,59950176,59950217	
chr18,62827346,62827387	
chr18,62827346,62827387	
chr19,51914432,51914575	
chr19,51914432,51914575	
chr19,51914467,51914575	
chr19,51914432,51914575	
chr19,51914467,51914575	
chr19,51914503,51914575	
chr19,51914432,51914575	
chr19,51914467,51914575	
chr19,51914503,51914575	
chr19,54975168,54975209	
chr19,54975168,54975209	
chr20,9558466,9558534	
chr20,9558466,9558534	
chr20,48590533,48590574	
chr20,48590533,48590574	
chr20,57953854,57953895	
chr20,57953854,57953895	
chr21,10869677,10869743	
chr21,10869677,10869743	
chr21,18489806,18489884	
chr21,18489806,18489884	
chr21,31765303,31765345	
chr21,31765303,31765345	
chr21,31765304,31765345	
chr21,31765303,31765345	
chr21,31765304,31765345	
chr21,38473180,38473229	
chr21,38473180,38473229	
chr21,40020262,40020303	
chr21,40020262,40020303	
chr1,1663863,1663903	
chr1,1672548,1672588	
chr1,3101096,3101136	
chr1,3115861,3115901	
chr1,3273663,3273703	
chr1,3582488,3582528	
chr1,3634000,3634040	
chr1,3678306,3678346	
chr1,4302529,4302569	
chr1,4343389,4343429	
chr1,4396314,4396354	
chr1,4592765,4592805	
chr1,4798476,4798516	
chr1,5678824,5678864	
chr1,5990791,5990831	
chr1,7090209,7090249	
chr1,7751716,7751756	
chr1,9647469,9647509	
chr1,9662554,9662594	
chr1,9758104,9758144	
chr1,9860316,9860356	
chr1,11854139,11854179	
chr1,12848023,12848063	
chr1,13848569,13848609	
chr1,13872044,13872084	
chr1,14791167,14791207	
chr1,15319173,15319213	
chr1,16865696,16865736	
chr1,17230572,17230612	
chr1,18699718,18699758	
chr1,18756575,18756615	
chr1,18953935,18953975	
chr1,19295391,19295431	
chr1,19307769,19307809	
chr1,19680321,19680361	
chr1,20447190,20447230	
chr1,21077822,21077862	
chr1,22185848,22185888	
chr1,22251277,22251317	
chr1,22717656,22717696	
chr1,23594999,23595039	
chr1,23619550,23619590	
chr1,24559770,24559810	
chr1,25217356,25217396	
chr1,26405125,26405165	
chr1,26580719,26580759	
chr1,26631390,26631430	
chr1,26765960,26766000	
chr1,26949515,26949555	
chr1,26984960,26985000	
chr1,28423426,28423466	
chr1,30353001,30353041	
chr1,30973213,30973253	
chr1,31062586,31062626	
chr1,31310194,31310234	
chr1,31572675,31572715	
chr1,31837958,31837998	
chr1,32028492,32028532	
chr1,32800404,32800444	
chr1,34210154,34210194	
chr1,34470928,34470968	
chr1,34730335,34730375	
chr1,34872842,34872882	
chr1,35177672,35177712	
chr1,35597365,35597405	
chr1,36341454,36341494	
chr1,37848819,37848859	
chr1,38920762,38920802	
chr1,38954898,38954938	
chr1,39154521,39154561	
chr1,39258886,39258926	
chr1,40284840,40284880	
chr1,41020526,41020566	
chr1,41308814,41308854	
chr1,41677668,41677708	
chr1,42551650,42551690	
chr1,43134025,43134065	
chr1,43387081,43387121	
chr1,43793721,43793761	
chr1,44249979,44250019	
chr1,44753060,44753100	
chr1,44863273,44863313	
chr1,44976217,44976257	
chr1,45056416,45056456	
chr1,45287589,45287629	
chr1,45632217,45632257	
chr1,46413246,46413286	
chr1,46538802,46538842	
chr1,46963065,46963105	
chr1,47038376,47038416	
chr1,47719659,47719699	
chr1,47839061,47839101	
chr1,47882531,47882571	
chr1,48537103,48537143	
chr1,49580769,49580809	
chr1,51733691,51733731	
chr1,53459035,53459075	
chr1,53620958,53620998	
chr1,53862339,53862379	
chr1,55130125,55130165	
chr1,55979830,55979870	
chr1,56334168,56334208	
chr1,56406696,56406736	
chr1,57455313,57455353	
chr1,57485344,57485384	
chr1,57867247,57867287	
chr1,58985957,58985997	
chr1,59132020,59132060	
chr1,59835237,59835277	
chr1,60566826,60566866	
chr1,61644568,61644608	
chr1,61895597,61895637	
chr1,62010827,62010867	
chr1,62118671,62118711	
chr1,62399148,62399188	
chr1,63241523,63241563	
chr1,63642682,63642722	
chr1,63711989,63712029	
chr1,63798833,63798873	
chr1,64068082,64068122	
chr1,64670955,64670995	
chr1,64720750,64720790	
chr1,65110725,65110765	
chr1,65672828,65672868	
chr1,66062693,66062733	
chr1,66638118,66638158	
chr1,68141149,68141189	
chr1,68143461,68143501	
chr1,69072152,69072192	
chr1,69557981,69558021	
chr1,69904302,69904342	
chr1,70676549,70676589	
chr1,72057256,72057296	
chr1,72059119,72059159	
chr1,72298218,72298258	
chr1,72694085,72694125	
chr1,73000924,73000964	
chr1,73223497,73223537	
chr1,73559762,73559802	
chr1,73964351,73964391	
chr1,74250293,74250333	
chr1,74442043,74442083	
chr1,74502912,74502952	
chr1,75503007,75503047	
chr1,75585177,75585217	
chr1,75711719,75711759	
chr1,75898423,75898463	
chr1,76005681,76005721	
chr1,76381700,76381740	
chr1,76409871,76409911	
chr1,77175523,77175563	
chr1,77601173,77601213	
chr1,78655723,78655763	
chr1,80926921,80926961	
chr1,81746698,81746738	
chr1,83596306,83596346	
chr1,83780591,83780631	
chr1,84845543,84845583	
chr1,86177041,86177081	
chr1,86273352,86273392	
chr1,86285400,86285440	
chr1,87427696,87427736	
chr1,87701936,87701976	
chr1,87733944,87733984	
chr1,88507501,88507541	
chr1,88782505,88782545	
chr1,88918220,88918260	
chr1,89125636,89125676	
chr1,89198012,89198052	
chr1,90141272,90141312	
chr1,90156394,90156434	
chr1,90327202,90327242	
chr1,91153500,91153540	
chr1,91200162,91200202	
chr1,91254118,91254158	
chr1,91387210,91387250	
chr1,91627194,91627234	
chr1,91765259,91765299	
chr1,91830442,91830482	
chr1,93331367,93331407	
chr1,93457756,93457796	
chr1,93459855,93459895	
chr1,95036908,95036948	
chr1,95757895,95757935	
chr1,95969936,95969976	
chr1,97443152,97443192	
chr1,97675302,97675342	
chr1,97759730,97759770	
chr1,98889447,98889487	
chr1,99315024,99315064	
chr1,99431767,99431807	
chr1,100494644,100494684	
chr1,100551276,100551316	
chr1,101159567,101159607	
chr1,101243144,101243184	
chr1,101492467,101492507	
chr1,102690310,102690350	
chr1,103507177,103507217	
chr1,103520501,103520541	
chr1,103666634,103666674	
chr1,104380532,104380572	
chr1,104395550,104395590	
chr1,104443192,104443232	
chr1,104472341,104472381	
chr1,104523198,104523238	
chr1,104712302,104712342	
chr1,104930207,104930247	
chr1,104959630,104959670	
chr1,105080817,105080857	
chr1,106728348,106728388	
chr1,106957159,106957199	
chr1,107275457,107275497	
chr1,108388235,108388275	
chr1,108519055,108519095	
chr1,109391394,109391434	
chr1,111128720,111128760	
chr1,111229670,111229710	
chr1,111331816,111331856	
chr1,111415540,111415580	
chr1,111595370,111595410	
chr1,111719889,111719929	
chr1,111974939,111974979	
chr1,112056091,112056131	
chr1,112120427,112120467	
chr1,112379139,112379179	
chr1,112642576,112642616	
chr1,113509046,113509086	
chr1,114063026,114063066	
chr1,114272385,114272425	
chr1,116335396,116335436	
chr1,117481614,117481654	
chr1,118361060,118361100	
chr1,118982101,118982141	
chr1,119172919,119172959	
chr1,119313494,119313534	
chr1,119388093,119388133	
chr1,146784421,146784461	
chr1,149140099,149140139	
chr1,149190924,149190964	
chr1,149335803,149335843	
chr1,149916165,149916205	
chr1,150311072,150311112	
chr1,151285019,151285059	
chr1,152379560,152379600	
chr1,153256161,153256201	
chr1,153772997,153773037	
chr1,157586062,157586102	
chr1,157612375,157612415	
chr1,157679861,157679901	
chr1,157685281,157685321	
chr1,157900510,157900550	
chr1,158583784,158583824	
chr1,158817927,158817967	
chr1,158991868,158991908	
chr1,160663588,160663628	
chr1,160691153,160691193	
chr1,160794612,160794652	
chr1,160940533,160940573	
chr1,160963468,160963508	
chr1,162922021,162922061	
chr1,163610486,163610526	
chr1,165204798,165204838	
chr1,165397353,165397393	
chr1,165885369,165885409	
chr1,166667705,166667745	
chr1,166673512,166673552	
chr1,167503199,167503239	
chr1,168114295,168114335	
chr1,168978523,168978563	
